id,source,text,tip,sentiment,sarcasm
yt-06098,youtube,Ovaj album je sa 2050 godine..rano je izasao..ili oni su ispred vremena,muzika,1,1
yt-06106,youtube,Svaku desetu rijec razumijem,muzika,0,1
yt-06107,youtube,Na ljeto umesto da kradem tresnje ima da ucim textove pjesme,muzika,1,1
yt-06108,youtube,bas sve (ne) razumem,muzika,0,1
yt-06110,youtube,"Nista ne razumem,ali vozi",muzika,0,0
yt-06121,youtube,"Zbog ove pesme cu se razvezsti i ponovo ozeniti. Ko razume, shvata!",muzika,1,1
yt-06122,youtube,Jedine mane ovi pjesama je sto kratko traju,muzika,1,1
yt-06123,youtube,Žao mi je svih ostalih koji izbacaju nešto ovo ljeto,muzika,1,1
yt-06124,youtube,"Kome ovo zvuci malo kao od Raste ""Mama"" ??? ;)",muzika,0,0
yt-06127,youtube,Odlična pjesma. Slusam je x puta. Srediti ću da mi mobitel zvoni na tu pjesmu.,muzika,1,0
yt-06129,youtube,Mnogo kratko traje ova pesma...jedina mana,muzika,1,1
yt-06140,youtube,Ovaj Nucci je prvi lik sa Balkana za kojeg sam siguran da je potpisao neki ugovor sa balkansim iluminatima,muzika,0,1
yt-06148,youtube,Kako se skida sa ove pesme?,muzika,1,1
yt-06149,youtube,A bog te dragi sta je ovo,muzika,-1,0
yt-06151,youtube,Nenormalno dobra ljudi moji šta je ovo bre,muzika,-1,0
yt-06152,youtube,Auuuu koji albummmm covjek bez greske Iskidao,muzika,1,0
yt-06156,youtube,Ide hit za hitom i ja se pitam dokle,muzika,1,1
yt-06158,youtube,Brat nas pripremio za ljeto,muzika,1,1
