id,source,text,sentiment,sarcasm
sr-00824,https://www.youtube.com/watch?v=hpKAFB9QUZc,Da li se samo meni cini da je Isidora bila u dogovoru sa razrednom? :),,
sr-00825,https://www.youtube.com/watch?v=hpKAFB9QUZc,"I relate crazily to the gay guy, thank you to the producers of this film for making something so beautiful",,
sr-00826,https://www.youtube.com/watch?v=hpKAFB9QUZc,Na pola sam.. mislim da mi je ovo novi drugi omiljeni film,,
sr-00827,https://www.youtube.com/watch?v=hpKAFB9QUZc,Is it possible to watch Pored nas online ? Im not from Serbia...,,
sr-00828,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Najgluplji film koji sam gledao, radnja 0",,
sr-00829,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Је л реално да нико у коментарима не прича о педерима, да ти болесници нису приказани на овако прихватљив начин, филм би био одличан. Господе Исусе Христе сине Божији опрости нам грешним. Ако неко стварно мучи муку налик хомосексуалности, запамтите да Бог најснажнијима дава најтеже муке, молим се за вас.",,
sr-00830,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Слика и прилика колико смо пропали као друштву,како смо васпитали децу,а још ово су гимназијалци.Ко год помисли моје дете није овакво,јесте можда и горе.",,
sr-00831,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Izuzetan film. I zaista tek kada izađeš iz svakodnevne kolotečine života i ostaneš na neki način zaglavljen sa ljudima s kojima imaš neku tenziju tek tada se razotkrije puno toga, a ono genijalno za ovaj fiml i temu je da je prije svih ovih razotkrivanja razredna dala zadatak pod nazivom ""Šta je ljubav"" , jako dobar film o međuljudskim odnosima.",,
sr-00832,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Isto kao i u mojoj skoli. Srednja masinska , samo sto nemamo devojaka u razredu jbg.",,
sr-00833,https://www.youtube.com/watch?v=hpKAFB9QUZc,Ja Sam te godine zavrsijo Srednjuskolu 2015,,
sr-00834,https://www.youtube.com/watch?v=hpKAFB9QUZc,se film snimo u ats-u,,
sr-00835,https://www.youtube.com/watch?v=hpKAFB9QUZc,45:54 jel zna neko original pesmu?,,
sr-00836,https://www.youtube.com/watch?v=hpKAFB9QUZc,Trebam nam drugi deo!!!!,,
sr-00837,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Par pitanja za danasnje generacije (ja sam srednju zavrsio pre 20 godina), a vidim film je pre 10, tako da ako neko danas gleda ko je u srednjoj, to je jos 10. 1. Da li se danas u srednjoj zna ko je gay ko ne? 2. Jel ovo oblacenje normalno za srednju danas? 3. Jel ovakvo ponasanje previse iskarikirano ili je donekle realno? Iskreno me zanima. Otisao sam iz Srbije pre 15 godina i dugo nisam gledao neki film u ovom fazonu. Mi o kapitalizmu/komunizmu nismo ni pricali i svakako nismo bili ovakvi hejteri svega.",,
sr-00838,https://www.youtube.com/watch?v=hpKAFB9QUZc,Film se napravijo kad sa se rodijo,,
sr-00839,https://www.youtube.com/watch?v=hpKAFB9QUZc,Literally me 38:27 39:10 43:29 49:50 50:35 55:04,,
sr-00840,https://www.youtube.com/watch?v=hpKAFB9QUZc,Da li neko zna gde mogu pogldati drugi i treći deo??,,
sr-00841,https://www.youtube.com/watch?v=hpKAFB9QUZc,Iskreno zao mi je sto sam izgubio vreme gledajuci ovaj debilozni film ako je ovo nekom super film nije ni cudo u kakvoj zemlji zivimo sami smo krivi jednostavno SRANJE,,
sr-00842,https://www.youtube.com/watch?v=hpKAFB9QUZc,Gluplji film nema,,
sr-00843,https://www.youtube.com/watch?v=hpKAFB9QUZc,A sto hate na ripanj,,
sr-00844,https://www.youtube.com/watch?v=hpKAFB9QUZc,"al kada lazar kaze ""jebiga brt"" hahahahahhahahah kida film",,
sr-00845,https://www.youtube.com/watch?v=hpKAFB9QUZc,Nemoj neko da se zajebe pa da baci sat i po na ovo smece !,,
sr-00846,https://www.youtube.com/watch?v=hpKAFB9QUZc,"shock corridors, prezivljavanje u srednjoskolskim danima nasa skola je mnogo mnogooo drugacije nego srednje skole u Americi. Mini socijalni eksperiment povezuje drugove. Super je sve je poznato mi stariji smo to prosli bez facebooka instagrama itd. Jos uvjek smo tu negdje u blizini vidimo se. dobar film",,
sr-00847,https://www.youtube.com/watch?v=hpKAFB9QUZc,15 put gledam ovaj film i plus odlgedoa sam. 5 puta mjuzikl najaci film,,
sr-00848,https://www.youtube.com/watch?v=hpKAFB9QUZc,Odličan film. Svaki lik nosi svoju vrednost i doprinos.,,
sr-00849,https://www.youtube.com/watch?v=hpKAFB9QUZc,Hoćemo li dočekati da drugi deo napokon bude okačen?,,
sr-00850,https://www.youtube.com/watch?v=hpKAFB9QUZc,KADA CE DRUGI DEOO PORED TEBE MOLIM VASSSS,,
sr-00851,https://www.youtube.com/watch?v=hpKAFB9QUZc,was difficult to understand but I actually enjoyed this film lmao,,
sr-00852,https://www.youtube.com/watch?v=hpKAFB9QUZc,Balkan men are the best,,
sr-00853,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Jučer sam na ig vidio klip s gay scenom, pogledao sam cijeli film dvaput i totalno sam povezan sa svime. Scenarij je savrsen, te male postapilice, zajedljivi komentari, i velike teme u isto vrijeme - genijalno! Nevjerojatno je koliko je i dalje skrivenih gejeva sportasa, a ovaj film baca pravo svjetlo na temu. Najjaci komentar je obrana Kosova bez Fejsbuka! Ripanj sam trazio na karti",,
sr-00854,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Jučer sam na ig vidio klip s gay scenom, pogledao sam cijeli film dvaput i totalno sam povezan sa svime. Scenarij je savrsen, te male postapilice, zajedljivi komentari, i velike teme u isto vrijeme - genijalno! Nevjerojatno je koliko je i dalje skrivenih gejeva sportasa, a ovaj film baca pravo svjetlo na temu. Najjaci komentar je obrana Kosova bez Fejsbuka!",,
sr-00855,https://www.youtube.com/watch?v=hpKAFB9QUZc,A di se moze pogledat film pored nas nastavak ovog filma?,,
sr-00856,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Na Poljskem je žal še vedno tako, le delno v Varšavi je bolje. Imam družino na Poljskem in živim v Nemčiji. Res je bolj liberalno, tam je tudi ustrahovanje, vendar je bolj verbalno. Z geji iz Srbije, Kosova in Hrvaške imam skoraj same dobre izkušnje. Pogosto izgledajo zelo dobro in z njimi je zelo enostavno seksati. V Berlinu, kjer sem živel nekaj let, je zelo prijetno živeti kot gej.",,
sr-00857,https://www.youtube.com/watch?v=hpKAFB9QUZc,Kul. Dobar film.,,
sr-00858,https://www.youtube.com/watch?v=hpKAFB9QUZc,"ODLIČNO, JEDVA ČELAM SUTRA UVEČE DRUGI DEO",,
sr-00859,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Meni je Lazar omiljen lik iako je gej, ipak ne paradira i drži to za sebe..",,
sr-00860,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Ovako je izgledala skola u mojim skolskim danima,ovako su se oblacili momci,devojke vraca me nekih 10-ak godina unazad",,
sr-00861,https://www.youtube.com/watch?v=hpKAFB9QUZc,Врв би филм био бзв да није педеризма. Ужас,,
sr-00862,https://www.youtube.com/watch?v=hpKAFB9QUZc,Gay guys and the goth girl are the only normal ones. As usual. Good movie,,
sr-00863,https://www.youtube.com/watch?v=hpKAFB9QUZc,Treci put 15.11.2024,,
sr-00864,https://www.youtube.com/watch?v=hpKAFB9QUZc,Film 10/10 preporucujem,,
sr-00865,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Мда. Интересные однако в Сербии школы и 25+летние ученики. Но если оставить в стороне придирки к реализму вроде того, что на всех внутренних дверях почему-то нет замков (или кто-то их все специально открыл), то фильм смотрится на удивление легко, практически на одном дыхании. Очень интересно было наблюдать за в меру стереотипными, в меру контрстереотипными героями. Спасибо за выкладывание фильма в публичный доступ! ЗЫ. Я, пожалуй, тот парень, что сидел бы в пустом классе и писал эссе. :(",,
sr-00866,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Kada ce vise izaci 2. deo? hteo sam jos da ga pogledam u bioskopu kada je bio ali nisam bio u mogucnosti, a od toga je proslo vec oko godinu dana. Hoce li ikada biti dostupan u javnosti ili bar opet u bioskopu? Ne mogu vise da cekam..",,
sr-00867,https://www.youtube.com/watch?v=hpKAFB9QUZc,Ima li ovaj film drugi deo,,
sr-00868,https://www.youtube.com/watch?v=hpKAFB9QUZc,Koje sranje od filma,,
sr-00869,https://www.youtube.com/watch?v=hpKAFB9QUZc,sve je sup dok ne krene pederizam,,
sr-00870,https://www.youtube.com/watch?v=hpKAFB9QUZc,ovaj film je toliko izvan svog vremena,,
sr-00871,https://www.youtube.com/watch?v=hpKAFB9QUZc,fim mi se svidja i asocira me na mene kada me niko nije primetion,,
sr-00872,https://www.youtube.com/watch?v=hpKAFB9QUZc,svska cast svima podrzabam sve vas kao glumce i glumice,,
sr-00873,https://www.youtube.com/watch?v=hpKAFB9QUZc,sve su scene dobre 10/10,,
sr-00874,https://www.youtube.com/watch?v=hpKAFB9QUZc,ma je l ova scena iz kluba snimana u vrtoglavici??,,
sr-00875,https://www.youtube.com/watch?v=hpKAFB9QUZc,ja za film saznajem tek sad i jako mi je krivo jer je odlican,,
sr-00876,https://www.youtube.com/watch?v=hpKAFB9QUZc,Glupost vratite mi izgubljeno vreme,,
sr-00877,https://www.youtube.com/watch?v=hpKAFB9QUZc,Zasto su morali scenu u wc snimiti,,
sr-00878,https://www.youtube.com/watch?v=hpKAFB9QUZc,"film je ocajan, zalim utroseno vrijeme na gledanje, go kurac 0 bodova",,
sr-00879,https://www.youtube.com/watch?v=hpKAFB9QUZc,losa roba cim su zaspali,,
sr-00880,https://www.youtube.com/watch?v=hpKAFB9QUZc,Onaj čupavi samo zna protiv ustaša i kosova,,
sr-00881,https://www.youtube.com/watch?v=hpKAFB9QUZc,Ovaj prevodilac dibidus nema veze a umesto hasima tacija prevodi Obama...,,
sr-00882,https://www.youtube.com/watch?v=hpKAFB9QUZc,Samo da se nisu pokrljali ona dva lika bilo bi perfektno,,
sr-00883,https://www.youtube.com/watch?v=hpKAFB9QUZc,Више ми се не гледа овај филм јер још мало па и средњу завршавам. Филм је изашао кад сам ишао 3 основне,,
sr-00884,https://www.youtube.com/watch?v=hpKAFB9QUZc,Taj film sam gledao u srednjoj školi,,
sr-00885,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Ja idem u srednju muzičku. Malo je drugačija jer nas je dosta manje, u cijeloj srednjoj nas je 20. Ne mogu da se poistovjetim sa ovim kao srednjaš. Ali ovaj film je pljunuta osnovna u koju sam ja Isla. Moj razred prekopiran.",,
sr-00886,https://www.youtube.com/watch?v=hpKAFB9QUZc,Kad ce izac drugi deo na yt ceo film aman vise,,
sr-00887,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Film je zaista dobar. Na zhalost, podlegli su pritisku agresivnim lgbt i ubacili jednoh od njih da ga zhalimo, kao to je normalno, a on jadnichak. Ne, nije normalno. Vech 3.5 milijardi godina svi nashi preci su imali potomstvo, i niko ne bi smeo da opravdava ponashanje koje ne ostavlja potomstvo.",,
sr-00888,https://www.youtube.com/watch?v=hpKAFB9QUZc,Predobar film i čeka se Pored nas,,
sr-00889,https://www.youtube.com/watch?v=hpKAFB9QUZc,Iskreno gubljenje vremena ozbiljna glupost,,
sr-00890,https://www.youtube.com/watch?v=hpKAFB9QUZc,Najjači teenage film,,
sr-00891,https://www.youtube.com/watch?v=hpKAFB9QUZc,Koje smeće izgubi dva sata vremena života,,
sr-00892,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Kakvo je došlo vrijeme. Škole postale ,, SIVI DOM """,,
sr-00893,https://www.youtube.com/watch?v=hpKAFB9QUZc,kako glupo retardirano odlican film,,
sr-00894,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Ovi sto kenjaju da je film sranje su ocekivali da ce film biti kao lajanje na zvezde, ali ovo je zapravo realan prikaz srednjoškolaca danas. Droga, kurvizam, patriotizam, pederluk, nasilje itd.",,
sr-00895,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Ako i dalje citate komentare, moram vam preneti par gresaka u filmu. U 21:50 Dinkic sedi u klupi, a u 21:51 Dinkci stoji. Paja dva puta otvara ormar 1:05:14. Inace ekstra film, gledao sam ga vise puta (pa sam primetio ovakve stvari).",,
sr-00896,https://www.youtube.com/watch?v=hpKAFB9QUZc,odličan film baš me podsetio na srednju školu isti smo bili,,
sr-00897,https://www.youtube.com/watch?v=hpKAFB9QUZc,"u 5 gimn snimano ovo u hodnicima, isto kao i ja kad sam isao u skolu :)",,
sr-00898,https://www.youtube.com/watch?v=hpKAFB9QUZc,Film nije ni za go kurac.,,
sr-00899,https://www.youtube.com/watch?v=hpKAFB9QUZc,Ali kad vrati na lika na kog sam zaboravio da uopste postoji i koji jos uvek pokusava da napise nesto o ljubavi. Valjao sam se.,,
sr-00900,https://www.youtube.com/watch?v=hpKAFB9QUZc,Sta fali Ripnju,,
sr-00901,https://www.youtube.com/watch?v=hpKAFB9QUZc,Dugo nisam odgledao vecu glupost. Neka mi neko vrati sat ipo zivota!!,,
sr-00902,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Srpski ""Breakfast club"".",,
sr-00903,https://www.youtube.com/watch?v=hpKAFB9QUZc,Mogu Vam reci da je ovo smece od filma.,,
sr-00904,https://www.youtube.com/watch?v=hpKAFB9QUZc,hemijska na banovo brdo naravno gde ce drugo,,
sr-00905,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Neki komentari su kao da je u pitanju ""Lajanje na zvezde"". Odličan film, a nastavak je još bolji.",,
sr-00906,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Ah ovaj film me uvek vraća u školske dane i ljubavne i društvene probleme, pun je emocija i smeha i suza, radosti i uspomena na sve ono što je nekad bilo, a ne sumnjam da će i pored tebe biti sjajan film Drugari i Drugarice gde god da ste, nadam se da ste srećni. Generacija 2004 Zauvek u srcu",,
sr-00907,https://www.youtube.com/watch?v=hpKAFB9QUZc,Dok cekam da izbace drugi deo gledam 1,,
sr-00908,https://www.youtube.com/watch?v=hpKAFB9QUZc,opet se vraćam.. nakon što sam juče odgledala pored tebe u bioskopu.. ali ovaj je... prva ljubav,,
sr-00909,https://www.youtube.com/watch?v=hpKAFB9QUZc,jjebo_mamu_dobar_film,,
sr-00910,https://www.youtube.com/watch?v=hpKAFB9QUZc,Daj drugi deo molim teee kada izbace molim tee,,
sr-00911,https://www.youtube.com/watch?v=hpKAFB9QUZc,2023 jel neko jos nije pogledao,,
sr-00912,https://www.youtube.com/watch?v=hpKAFB9QUZc,"druze gori film video nisam, poente nema",,
sr-00913,https://www.youtube.com/watch?v=hpKAFB9QUZc,53:01 danilo andjusic,,
sr-00914,https://www.youtube.com/watch?v=hpKAFB9QUZc,Ovo je najvece govno od filma,,
sr-00915,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Skolski dani najbolji, voleo bi da se vratim u skolu definitivno",,
sr-00916,https://www.youtube.com/watch?v=hpKAFB9QUZc,Moj skolski drug: Nikola Glisic. Bravo legendo. Uloga ti je ful.,,
sr-00917,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Nisam skuzio, sto je bilo na tom videu?.",,
sr-00918,https://www.youtube.com/watch?v=hpKAFB9QUZc,Da su barem kroz prozore skocili Tony skate style,,
sr-00919,https://www.youtube.com/watch?v=hpKAFB9QUZc,nako zbog pedera ja 7/10,,
sr-00920,https://www.youtube.com/watch?v=hpKAFB9QUZc,jel zna neko pesmu sto je pustila ona gotičarka?,,
sr-00921,https://www.youtube.com/watch?v=hpKAFB9QUZc,Odlican prjevod,,
sr-00922,https://www.youtube.com/watch?v=hpKAFB9QUZc,Tužan je al opet najgore je to što u filmu imaju dva pedera,,
sr-00923,https://www.youtube.com/watch?v=hpKAFB9QUZc,Jaooo ova naručila Pelinkovac a u titlovima pise Jeger. slom,,
sr-00924,https://www.youtube.com/watch?v=hpKAFB9QUZc,Tem legendado em português?,,
sr-00925,https://www.youtube.com/watch?v=hpKAFB9QUZc,al fakat jes diablo bolji neznam kako ljudima warcraft nedosadi,,
sr-00926,https://www.youtube.com/watch?v=hpKAFB9QUZc,"I watched just some scenes and decided to watch it complete. I don't know too much about east europe history, but I liked how this film showed the life of teenagers and the political topic.",,
sr-00927,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Ce film montre que malgré le pays, rien ne change pour les jeunes homosexuels qui subissent les brimades et insultes diverses pour leur sexualité. Le harcèlement homophobe, quelques soient les lieux où il est fait, écoles, entreprises, vie sociale ; est un acte tout à fait réfléchit par ceux et celles qui le font subir à leurs victimes. Ce qui entraîne des suicides pour alerter ces adultes qui ne les voient pas ET surtout ne les entendent pas ; et malheureusement ne désirent pas les comprendre . 1:36:22",,
sr-00928,https://www.youtube.com/watch?v=hpKAFB9QUZc,Subtítulos en español?,,
sr-00929,https://www.youtube.com/watch?v=hpKAFB9QUZc,ovo je strasno......omladina koju je pokvarila ulicarska politika....,,
sr-00930,https://www.youtube.com/watch?v=hpKAFB9QUZc,Slaven i Nikola slejovali,,
sr-00931,https://www.youtube.com/watch?v=hpKAFB9QUZc,Добар филм кад се себере и одузме... Вратие пре 15-ак дину у рикверц... Пуче флеш и готово...,,
sr-00932,https://www.youtube.com/watch?v=hpKAFB9QUZc,dobar je fim ali mi je zavrsetak glup,,
sr-00933,https://www.youtube.com/watch?v=hpKAFB9QUZc,Hejj dali nas ima još uvjek gledo sa ga pre 2godine i imam želju da ga pogledam ponovo 22:23,,
sr-00934,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Alguém sabe onde tem/como assistir a sequência desse filme, sei que o nome é Pored nas/ Next to Us mas não achei em lugar nenhum Does anyone know where/how to watch the sequel to this movie, I know the name is Pored nas/Next to Us, but I couldn't find it anywhere",,
sr-00935,https://www.youtube.com/watch?v=hpKAFB9QUZc,1:02:50 obozavam scenu twt,,
sr-00936,https://www.youtube.com/watch?v=hpKAFB9QUZc,zanimljiva priča.,,
sr-00937,https://www.youtube.com/watch?v=hpKAFB9QUZc,The translating is really bad,,
sr-00938,https://www.youtube.com/watch?v=hpKAFB9QUZc,"Smece od filma o smecu od generacije , snimljeno u smecu od drzave.",,
sr-00939,https://www.youtube.com/watch?v=hpKAFB9QUZc,Nikad neću zaboraviti ovaj film,,
sr-00940,https://www.youtube.com/watch?v=hpKAFB9QUZc,Toliko o srednjoškolcima,,
sr-00941,https://www.youtube.com/watch?v=hpKAFB9QUZc,koja je pojenta filma ?,,
sr-00942,https://www.youtube.com/watch?v=hpKAFB9QUZc,1:02:40 1:15:53 1:21:10 1:23:55,,
sr-00943,https://www.youtube.com/watch?v=hpKAFB9QUZc,Gde je snimljen film?,,
sr-00944,https://www.youtube.com/watch?v=hpKAFB9QUZc,Jedan od boljih novih filmova,,
sr-00945,https://www.youtube.com/watch?v=hpKAFB9QUZc,22:59 Kako ga je Slaven lepo opomenuo da se ne kurči da opet nebi popio batine,,
